titre,ville,code_postal,prix,surface,type_bien,pieces,url,prix_m2,latitude,longitude
65m² à strasbourg,Strasbourg,67000,296000,65,Autres,,https://www.etreproprio.com/immobilier-23449112-vente-65m-a-strasbourg-strasbourg,4554,48.584614,7.7507127
Appartement 4 pieces + garage + parking,Strasbourg,67200,199900,77,Appartements,4,https://www.etreproprio.com/immobilier-21216213-vente-appartement-4-pieces-garage-parking-strasbourg,2596,48.584614,7.7507127
Appartement 69m² à strasbourg,Strasbourg,67200,225000,70,Appartements,3,https://www.etreproprio.com/immobilier-23938120-vente-appartement-69m-a-strasbourg-strasbourg,3214,48.584614,7.7507127
Cathedrale 3 pieces 66.17 m2,Strasbourg,67000,321000,66,Appartements,3,https://www.etreproprio.com/immobilier-23944921-vente-cathedrale-3-pieces-6617-m2-strasbourg,4864,48.584614,7.7507127
Strasbourg centre - 2 pieces meuble - 29m² hab./37m² au sol  - libre d'occupation,Strasbourg,67000,95000,29,Appartements,2,https://www.etreproprio.com/immobilier-23944931-vente-strasbourg-centre-2-pieces-meuble-29m-hab37m-au-sol-libre-d-occupation-strasbourg,3276,48.584614,7.7507127
Appartement 44m² à strasbourg,Strasbourg,67100,171000,44,Appartements,2,https://www.etreproprio.com/immobilier-23942578-vente-appartement-44m-a-strasbourg-strasbourg,3886,48.584614,7.7507127
Appartement 63m² à strasbourg,Strasbourg,67200,169000,63,Appartements,3,https://www.etreproprio.com/immobilier-23938518-vente-appartement-63m-a-strasbourg-strasbourg,2683,48.584614,7.7507127
Appartement 77m² à strasbourg,Strasbourg,67200,189000,77,Appartements,4,https://www.etreproprio.com/immobilier-23278828-vente-appartement-77m-a-strasbourg-strasbourg,2455,48.584614,7.7507127
Commerce 136m² à strasbourg,Strasbourg,67100,255000,136,Commerces,,https://www.etreproprio.com/immobilier-23939988-vente-commerce-136m-a-strasbourg-strasbourg,1875,48.584614,7.7507127
4 pieces a 2 pas du tram,Strasbourg,67100,189000,71,Appartements,4,https://www.etreproprio.com/immobilier-23944930-vente-4-pieces-a-2-pas-du-tram-strasbourg,2662,48.584614,7.7507127
Appartement 2/3 pièces strasbourg centre ville gare - terrasse - dernier étage - vue cathédrale - 72.88 m² au sol - 32.63 m² car,Strasbourg,67000,149000,53,Appartements,3,https://www.etreproprio.com/immobilier-21417131-vente-appartement-23-pieces-strasbourg-centre-ville-gare-terrasse-dernier-etage-vue-cathedrale-7288-m-au-sol-3263-m-car-strasbourg,2811,48.584614,7.7507127
Appartement 3 pièces à strasbourg,Strasbourg,67100,198000,60,Appartements,3,https://www.etreproprio.com/immobilier-23945466-vente-appartement-3-pieces-a-strasbourg-strasbourg,3300,48.584614,7.7507127
Appartement 83m² à strasbourg,Strasbourg,67100,249000,83,Appartements,3,https://www.etreproprio.com/immobilier-23943348-vente-appartement-83m-a-strasbourg-strasbourg,3000,48.584614,7.7507127
Strasbourg - esplanade - 7 pièces de 226m2,Strasbourg,67000,450000,226,Appartements,7,https://www.etreproprio.com/immobilier-23938242-vente-strasbourg-esplanade-7-pieces-de-226m2-strasbourg,1991,48.584614,7.7507127
Appartement 2 pièces à strasbourg,Strasbourg,67100,177000,41,Appartements,2,https://www.etreproprio.com/immobilier-23945473-vente-appartement-2-pieces-a-strasbourg-strasbourg,4317,48.584614,7.7507127
Appartement 21m² à strasbourg,Strasbourg,67000,114450,21,Appartements,1,https://www.etreproprio.com/immobilier-23940454-vente-appartement-21m-a-strasbourg-strasbourg,5450,48.584614,7.7507127
Strasbourg quai des pêcheurs magnifique duplex de 115m2 hab 152m2 sol!,Strasbourg,67000,645000,115,Appartements,5,https://www.etreproprio.com/immobilier-23273580-vente-strasbourg-quai-des-pecheurs-magnifique-duplex-de-115m2-hab-152m2-sol-strasbourg,5609,48.584614,7.7507127
Appartement 46m² à strasbourg,Strasbourg,67100,139900,47,Appartements,2,https://www.etreproprio.com/immobilier-23942579-vente-appartement-46m-a-strasbourg-strasbourg,2977,48.584614,7.7507127
Appartement 24m² à strasbourg,Strasbourg,67100,118000,24,Appartements,1,https://www.etreproprio.com/immobilier-23933987-vente-appartement-24m-a-strasbourg-strasbourg,4917,48.584614,7.7507127
Appartement t3 rénové à vendre avec cour privative,Strasbourg,67100,269000,74,Appartements,3,https://www.etreproprio.com/immobilier-23935706-vente-appartement-t3-renove-a-vendre-avec-cour-privative-strasbourg,3635,48.584614,7.7507127
"Strasbourg koenigshoffen – superbe duplex 3p de 63 m² au dernier étage avec terrasse vue cathédrale, cave et parking en sous-sol",Strasbourg,67200,189900,64,Appartements,3,https://www.etreproprio.com/immobilier-23171236-vente-strasbourg-koenigshoffen-superbe-duplex-3p-de-63-m-au-dernier-etage-avec-terrasse-vue-cathedrale-cave-et-parking-en-sous-sol-strasbourg,2967,48.584614,7.7507127
Appartement 42m² à strasbourg,Strasbourg,67100,188000,43,Appartements,2,https://www.etreproprio.com/immobilier-23933988-vente-appartement-42m-a-strasbourg-strasbourg,4372,48.584614,7.7507127
Appartement 3 pièces - emplacement idéal proche gare - strasbourg,Strasbourg,67000,189000,51,Appartements,3,https://www.etreproprio.com/immobilier-23931014-vente-appartement-3-pieces-emplacement-ideal-proche-gare-strasbourg-strasbourg,3706,48.584614,7.7507127
Strasbourg - appartement 98 m² + terrasse 29 m²,Strasbourg,67100,295000,98,Appartements,5,https://www.etreproprio.com/immobilier-23935702-vente-strasbourg-ganzau-appartement-98-m-terrasse-29-m-strasbourg,3010,48.584614,7.7507127
Appartement type 2/3 vieux lille,Lille,59800,275000,56,Appartements,2,https://www.etreproprio.com/immobilier-22033960-vente-appartement-type-23-vieux-lille-lille,4911,50.6365654,3.0635282
"L'espace, c'est un luxe absolu.",Lille,59000,598500,98,Appartements,2,https://www.etreproprio.com/immobilier-23975941-vente-l-espace-c-est-un-luxe-absolu-lille,6107,50.6365654,3.0635282
Appartement 64m² à lille,Lille,59000,184000,64,Appartements,3,https://www.etreproprio.com/immobilier-23973493-vente-appartement-64m-a-lille-lille,2875,50.6365654,3.0635282
On voyage autour du  monde à la recherche de quelque chose et on rentre chez soi pour le trouver.,Lille,59000,384800,99,Appartements,3,https://www.etreproprio.com/immobilier-23976561-vente-on-voyage-autour-du-monde-a-la-recherche-de-quelque-chose-et-on-rentre-chez-soi-pour-le-trouver-lille,3887,50.6365654,3.0635282
"Charmante maison, 3 chambres, veranda, terrasse et jardin à moins de 10 minutes de lille",Lille,59155,210000,98,Maisons,4,https://www.etreproprio.com/immobilier-23968519-vente-charmante-maison-3-chambres-veranda-terrasse-et-jardin-a-moins-de-10-minutes-de-lille-lille,2143,50.6365654,3.0635282
Lille  rue grande chaussée appartement  t4,Lille,59000,493000,106,Appartements,4,https://www.etreproprio.com/immobilier-21477660-vente-lille-rue-grande-chaussee-appartement-t4-lille,4651,50.6365654,3.0635282
Appartement t3 - secteur caulier - 2 chambres + balcon - 61m²,Lille,59000,218500,60,Appartements,3,https://www.etreproprio.com/immobilier-23967349-vente-appartement-t3-secteur-caulier-2-chambres-balcon-61m-lille,3642,50.6365654,3.0635282
Appartement 49m² à lille,Lille,59800,239900,49,Appartements,2,https://www.etreproprio.com/immobilier-23811142-vente-appartement-49m-a-lille-lille,4896,50.6365654,3.0635282
"Appartement  t3 + parking sécurisé, quartier république beaux-arts",Lille,59000,386900,69,Appartements,4,https://www.etreproprio.com/immobilier-23966768-vente-appartement-t3-parking-securise-quartier-republique-beaux-arts-lille,5607,50.6365654,3.0635282
Lille wazemmes  2 pièce(s) 47m2,Lille,59000,158000,46,Appartements,2,https://www.etreproprio.com/immobilier-23967721-vente-lille-wazemmes-2-pieces-47m2-lille,3435,50.6365654,3.0635282
Lille wazemmes t2 rénové,Lille,59000,158000,35,Appartements,2,https://www.etreproprio.com/immobilier-23967802-vente-lille-wazemmes-t2-renove-lille,4514,50.6365654,3.0635282
Lille wazemmes  t2  47 m2,Lille,59000,164000,47,Appartements,2,https://www.etreproprio.com/immobilier-23967803-vente-lille-wazemmes-t2-47-m2-lille,3489,50.6365654,3.0635282
Appartement en centre ville de lille 54.98 m2,Lille,59000,244000,54,Appartements,2,https://www.etreproprio.com/immobilier-23966311-vente-appartement-en-centre-ville-de-lille-5498-m2-lille,4519,50.6365654,3.0635282
Commerce 65m² à lille,Lille,59000,125000,65,Commerces,,https://www.etreproprio.com/immobilier-23000857-vente-commerce-65m-a-lille-lille,1923,50.6365654,3.0635282
Appartement t4 - 62.64 m² - 1 place de parking - 1 box,Lille,59000,288990,62,Appartements,4,https://www.etreproprio.com/immobilier-23967392-vente-appartement-t4-6264-m-1-place-de-parking-1-box-lille,4661,50.6365654,3.0635282
"Charmante maison, 3 chambres+ terrasse à lille limite ronchin",Lille,59000,286000,103,Maisons,4,https://www.etreproprio.com/immobilier-23495308-vente-charmante-maison-3-chambres-terrasse-a-lille-limite-ronchin-lille,2777,50.6365654,3.0635282
Appartement  lumineux  109 m2  4 chambres+ balcon secteur république beaux-arts,Lille,59000,449700,109,Appartements,5,https://www.etreproprio.com/immobilier-23480254-vente-appartement-lumineux-109-m2-4-chambres-balcon-secteur-republique-beaux-arts-lille,4126,50.6365654,3.0635282
Appt 105 m2 + garage + caves,Lille,59000,179000,105,Appartements,3,https://www.etreproprio.com/immobilier-23967467-vente-appt-105-m2-garage-caves-lille,1705,50.6365654,3.0635282
Vieux lille  place du concert appartement  t3 avec garage,Lille,59000,315000,66,Appartements,3,https://www.etreproprio.com/immobilier-23966679-vente-vieux-lille-place-du-concert-appartement-t3-avec-garage-lille,4773,50.6365654,3.0635282
Appartement 70m² à lille,Lille,59000,244000,70,Appartements,3,https://www.etreproprio.com/immobilier-23621440-vente-appartement-70m-a-lille-lille,3486,50.6365654,3.0635282
Appartement 70m² à lille,Lille,59800,279000,70,Appartements,3,https://www.etreproprio.com/immobilier-23972278-vente-appartement-70m-a-lille-lille,3986,50.6365654,3.0635282
Commerce 250m² à lille,Lille,59000,790000,250,Commerces,,https://www.etreproprio.com/immobilier-22681961-vente-commerce-250m-a-lille-lille,3160,50.6365654,3.0635282
Maison 92m² à lille,Lille,59000,195000,92,Maisons,3,https://www.etreproprio.com/immobilier-23977874-vente-maison-92m-a-lille-lille,2120,50.6365654,3.0635282
Maison 61m² à lille,Lille,59000,248500,61,Maisons,3,https://www.etreproprio.com/immobilier-23978440-vente-maison-61m-a-lille-lille,4074,50.6365654,3.0635282
Appartement 34m² à lille,Lille,59000,109900,34,Appartements,2,https://www.etreproprio.com/immobilier-23962360-vente-appartement-34m-a-lille-lille,3232,50.6365654,3.0635282
Vente appartement lille(59800) 425 000ï¿œ,Lille,59800,425000,118,Appartements,5,https://www.etreproprio.com/immobilier-23962616-vente-vente-appartement-lille59800-425-000i-oe-lille,3602,50.6365654,3.0635282
Appartement 50m² à lille,Lille,59000,158000,50,Appartements,2,https://www.etreproprio.com/immobilier-23656210-vente-appartement-50m-a-lille-lille,3160,50.6365654,3.0635282
T2 avec parking lille st maurice,Lille,59000,239000,52,Appartements,2,https://www.etreproprio.com/immobilier-23606918-vente-t2-avec-parking-lille-st-maurice-lille,4596,50.6365654,3.0635282
"Vieux lille - maison 4 chambres, terrasse, parking",Lille,59800,1095000,216,Maisons,5,https://www.etreproprio.com/immobilier-23963280-vente-vieux-lille-maison-4-chambres-terrasse-parking-lille,5069,50.6365654,3.0635282
Laforêt - appartement - lille - 64.74 m2 - 2ch - parking - terrasse,Lille,59000,210000,65,Appartements,3,https://www.etreproprio.com/immobilier-23964225-vente-laforet-appartement-lille-6474-m2-2ch-parking-terrasse-lille,3231,50.6365654,3.0635282
Maison 116m² à lille,Lille,59000,408100,116,Maisons,,https://www.etreproprio.com/immobilier-23665716-vente-maison-116m-a-lille-lille,3518,50.6365654,3.0635282
Appartement t2 - 46m2,Lille,59000,150000,46,Appartements,2,https://www.etreproprio.com/immobilier-23450765-vente-appartement-t2-46m2-lille,3261,50.6365654,3.0635282
Maison a travaux lille vauban - gambetta,Lille,59000,270000,129,Maisons,5,https://www.etreproprio.com/immobilier-23951844-vente-maison-a-travaux-lille-vauban-gambetta-lille,2093,50.6365654,3.0635282
Appartement 89m² à lille,Lille,59000,425000,89,Appartements,4,https://www.etreproprio.com/immobilier-23953951-vente-appartement-89m-a-lille-lille,4775,50.6365654,3.0635282
Commerces/negoce,Lille,59000,65000,74,Commerces,,https://www.etreproprio.com/immobilier-23951045-vente-commercesnegoce-lille,878,50.6365654,3.0635282
Appartement 135m² à lille,Lille,59000,458000,136,Appartements,7,https://www.etreproprio.com/immobilier-23951992-vente-appartement-135m-a-lille-lille,3368,50.6365654,3.0635282
Appartement 28m² à lille,Lille,59000,154000,28,Appartements,2,https://www.etreproprio.com/immobilier-23953952-vente-appartement-28m-a-lille-lille,5500,50.6365654,3.0635282
Appartement 57m² à lille,Lille,59000,294000,58,Appartements,3,https://www.etreproprio.com/immobilier-23957165-vente-appartement-57m-a-lille-lille,5069,50.6365654,3.0635282
Appartement 110m² à lille,Lille,59800,299900,110,Appartements,,https://www.etreproprio.com/immobilier-23958406-vente-appartement-110m-a-lille-lille,2726,50.6365654,3.0635282
Vieux - lille / charmant t2 avec cachet,Lille,59000,262000,59,Appartements,2,https://www.etreproprio.com/immobilier-23951761-vente-vieux-lille-charmant-t2-avec-cachet-lille,4441,50.6365654,3.0635282
Maison 154m² à lille,Lille,59000,328600,155,Maisons,7,https://www.etreproprio.com/immobilier-23952216-vente-maison-154m-a-lille-lille,2120,50.6365654,3.0635282
Spacieux appartement lumineux avec balcon à lille,Lille,59000,249000,86,Appartements,4,https://www.etreproprio.com/immobilier-23952381-vente-spacieux-appartement-lumineux-avec-balcon-a-lille-lille,2895,50.6365654,3.0635282
Appartement 118m² à lille,Lille,59000,278200,118,Appartements,,https://www.etreproprio.com/immobilier-23952755-vente-appartement-118m-a-lille-lille,2358,50.6365654,3.0635282
Maison familiale 4 chambres à lomme,Lille,59160,299000,117,Maisons,5,https://www.etreproprio.com/immobilier-23955563-vente-maison-familiale-4-chambres-a-lomme-lille,2556,50.6365654,3.0635282
"Vieux lille joli t2 rénové très lumineux de 51m2, cave",Lille,59800,241500,51,Appartements,2,https://www.etreproprio.com/immobilier-23958857-vente-vieux-lille-joli-t2-renove-tres-lumineux-de-51m2-cave-lille,4735,50.6365654,3.0635282
Appartement 50m² à lille,Lille,59000,210000,50,Appartements,2,https://www.etreproprio.com/immobilier-23635542-vente-appartement-50m-a-lille-lille,4200,50.6365654,3.0635282
Appartement 62m² à lille,Lille,59000,128500,62,Appartements,5,https://www.etreproprio.com/immobilier-23951361-vente-appartement-62m-a-lille-lille,2073,50.6365654,3.0635282
Maison 157m² à lille,Lille,59000,259900,157,Maisons,4,https://www.etreproprio.com/immobilier-23515274-vente-maison-157m-a-lille-lille,1655,50.6365654,3.0635282
Appartement 136m² à lille,Lille,59000,392200,136,Appartements,,https://www.etreproprio.com/immobilier-23952217-vente-appartement-136m-a-lille-lille,2884,50.6365654,3.0635282
Local d'activite entrepot 6000m2,Lille,59000,750000,6000,Appartements,,https://www.etreproprio.com/immobilier-23956119-vente-local-d-activite-entrepot-6000m2-lille,125,50.6365654,3.0635282
F2 centre ville de lille,Lille,59800,283000,63,Appartements,2,https://www.etreproprio.com/immobilier-23952271-vente-f2-centre-ville-de-lille-lille,4492,50.6365654,3.0635282
Appartement 117m² à lille,Lille,59000,450000,118,Appartements,4,https://www.etreproprio.com/immobilier-23961182-vente-appartement-117m-a-lille-lille,3814,50.6365654,3.0635282
Appartement 16m² à lille,Lille,59000,77000,17,Appartements,1,https://www.etreproprio.com/immobilier-23952215-vente-appartement-16m-a-lille-lille,4529,50.6365654,3.0635282
Appartement 70m² à lille,Lille,59000,299250,70,Appartements,3,https://www.etreproprio.com/immobilier-22886671-vente-appartement-70m-a-lille-lille,4275,50.6365654,3.0635282
Local d'activite entrepot 6000m2,Lille,59000,750000,6000,Commerces,,https://www.etreproprio.com/immobilier-23956118-vente-local-d-activite-entrepot-6000m2-lille,125,50.6365654,3.0635282
Appartement 118m² à lille,Lille,59000,450000,118,Appartements,4,https://www.etreproprio.com/immobilier-23953950-vente-appartement-118m-a-lille-lille,3814,50.6365654,3.0635282
À vendre   duplex meublé de charme dans le vieux-lille,Lille,59800,219000,55,Appartements,2,https://www.etreproprio.com/immobilier-23480282-vente-a-vendre-duplex-meuble-de-charme-dans-le-vieux-lille-lille,3982,50.6365654,3.0635282
Immeuble 3 lots lille wazemmes,Lille,59000,252000,53,Appartements,4,https://www.etreproprio.com/immobilier-23940399-vente-immeuble-3-lots-lille-wazemmes-lille,4755,50.6365654,3.0635282
Loft proche métro,Lille,59000,313000,105,Appartements,3,https://www.etreproprio.com/immobilier-23944888-vente-loft-proche-metro-lille,2981,50.6365654,3.0635282
Appartement 95m² à lille,Lille,59000,440000,96,Appartements,6,https://www.etreproprio.com/immobilier-23943032-vente-appartement-95m-a-lille-lille,4583,50.6365654,3.0635282
Appartement 95m² à lille,Lille,59800,410000,95,Appartements,3,https://www.etreproprio.com/immobilier-22680496-vente-appartement-95m-a-lille-lille,4316,50.6365654,3.0635282
